number,manifest_category,manifest_action,base,title,url,live_state,merged,closed_at,updated_at,rationale_comment_author,rationale_comment_created_at,rationale_comment_url,close_actor,close_event_created_at,reconciliation_result,anomaly_reason
2655,SECURITY,EXCLUDE,main,fix(installer): repair interactive checksum review-and-pin under log tee redirect,https://github.com/niluferbagevi-gif/Sidar/pull/2655,CLOSED,false,2026-09-16T23:43:04Z,2026-09-16T23:43:04Z,niluferbagevi-gif,2026-09-16T23:43:04Z,https://github.com/niluferbagevi-gif/Sidar/pull/2655#issuecomment-5706194242,niluferbagevi-gif,2026-09-16T23:43:04Z,EXCLUSION_ANOMALY_CLOSED,excluded category was closed without merge
2658,CLOSE_CANDIDATE,WOULD_CLOSE,main,Harden uv sync against slow-network timeouts,https://github.com/niluferbagevi-gif/Sidar/pull/2658,OPEN,false,,2026-08-23T02:33:12Z,,,,,,SKIPPED_OPEN,
2665,CLOSE_CANDIDATE,WOULD_CLOSE,main,Fix stale PostgreSQL URLs across installer env variants,https://github.com/niluferbagevi-gif/Sidar/pull/2665,CLOSED,false,2026-09-16T23:43:13Z,2026-09-16T23:43:13Z,niluferbagevi-gif,2026-09-16T23:43:12Z,https://github.com/niluferbagevi-gif/Sidar/pull/2665#issuecomment-5706195287,niluferbagevi-gif,2026-09-16T23:43:13Z,CLOSED_VERIFIED,
2678,CLOSE_CANDIDATE,WOULD_CLOSE,main,fix(doctor): RAG readiness checks now derive DATABASE_URL like the rest of Doctor,https://github.com/niluferbagevi-gif/Sidar/pull/2678,CLOSED,false,2026-09-16T23:43:16Z,2026-09-16T23:43:16Z,niluferbagevi-gif,2026-09-16T23:43:15Z,https://github.com/niluferbagevi-gif/Sidar/pull/2678#issuecomment-5706195682,niluferbagevi-gif,2026-09-16T23:43:16Z,CLOSED_VERIFIED,
2680,CLOSE_CANDIDATE,WOULD_CLOSE,main,fix(doctor): RAG readiness checks now use resolved DATABASE_URL,https://github.com/niluferbagevi-gif/Sidar/pull/2680,CLOSED,false,2026-09-16T23:43:19Z,2026-09-16T23:43:19Z,niluferbagevi-gif,2026-09-16T23:43:18Z,https://github.com/niluferbagevi-gif/Sidar/pull/2680#issuecomment-5706196012,niluferbagevi-gif,2026-09-16T23:43:19Z,CLOSED_VERIFIED,
2686,CLOSE_CANDIDATE,WOULD_CLOSE,main,docs: PBKDF2 iterasyon raporunu kod tabanıyla senkronize et,https://github.com/niluferbagevi-gif/Sidar/pull/2686,CLOSED,false,2026-09-16T23:43:21Z,2026-09-16T23:43:21Z,niluferbagevi-gif,2026-09-16T23:43:21Z,https://github.com/niluferbagevi-gif/Sidar/pull/2686#issuecomment-5706196360,niluferbagevi-gif,2026-09-16T23:43:21Z,CLOSED_VERIFIED,
2693,CLOSE_CANDIDATE,WOULD_CLOSE,main,Fix blank Ollama context dotenv handling,https://github.com/niluferbagevi-gif/Sidar/pull/2693,CLOSED,false,2026-09-16T23:43:27Z,2026-09-16T23:43:27Z,niluferbagevi-gif,2026-09-16T23:43:26Z,https://github.com/niluferbagevi-gif/Sidar/pull/2693#issuecomment-5706197003,niluferbagevi-gif,2026-09-16T23:43:27Z,CLOSED_VERIFIED,
2696,UNCLEAR,EXCLUDE,main,docs: comprehensive code review analysis (2026-08-06),https://github.com/niluferbagevi-gif/Sidar/pull/2696,CLOSED,false,2026-09-16T23:43:29Z,2026-09-16T23:43:29Z,niluferbagevi-gif,2026-09-16T23:43:28Z,https://github.com/niluferbagevi-gif/Sidar/pull/2696#issuecomment-5706197261,niluferbagevi-gif,2026-09-16T23:43:29Z,EXCLUSION_ANOMALY_CLOSED,excluded category was closed without merge
2701,SECURITY,EXCLUDE,main,security: gate plugin sandbox release isolation and add release-image escape matrix,https://github.com/niluferbagevi-gif/Sidar/pull/2701,CLOSED,false,2026-09-16T23:43:31Z,2026-09-16T23:43:31Z,niluferbagevi-gif,2026-09-16T23:43:30Z,https://github.com/niluferbagevi-gif/Sidar/pull/2701#issuecomment-5706197501,niluferbagevi-gif,2026-09-16T23:43:31Z,EXCLUSION_ANOMALY_CLOSED,excluded category was closed without merge
2706,REAL_MISSING,EXCLUDE,main,deps(deps): bump sigstore/cosign-installer from 3.7.0 to 4.1.2,https://github.com/niluferbagevi-gif/Sidar/pull/2706,MERGED,true,2026-09-16T22:38:32Z,2026-09-16T22:38:34Z,dependabot,2026-08-10T04:44:40Z,https://github.com/niluferbagevi-gif/Sidar/pull/2706#issuecomment-5235970270,niluferbagevi-gif,2026-09-16T22:38:32Z,AUTHORIZED_MERGED,
2737,REAL_MISSING,EXCLUDE,main,deps(deps): bump redis from 5.2.1 to 8.1.0,https://github.com/niluferbagevi-gif/Sidar/pull/2737,MERGED,true,2026-09-16T22:57:12Z,2026-09-16T22:57:13Z,dependabot,2026-08-14T22:55:14Z,https://github.com/niluferbagevi-gif/Sidar/pull/2737#issuecomment-5298958339,niluferbagevi-gif,2026-09-16T22:57:12Z,AUTHORIZED_MERGED,
2739,REAL_MISSING,EXCLUDE,main,deps(deps): bump chromadb from 0.5.20 to 1.5.9,https://github.com/niluferbagevi-gif/Sidar/pull/2739,OPEN,false,,2026-09-14T22:45:10Z,,,,,,EXCLUDED_OPEN,
2753,CLOSE_CANDIDATE,WOULD_CLOSE,main,fix(tests): isolate SIDAR_PRODUCTION_READINESS in docker-test-image doctor test,https://github.com/niluferbagevi-gif/Sidar/pull/2753,CLOSED,false,2026-09-16T23:43:34Z,2026-09-16T23:43:34Z,niluferbagevi-gif,2026-09-16T23:43:33Z,https://github.com/niluferbagevi-gif/Sidar/pull/2753#issuecomment-5706197834,niluferbagevi-gif,2026-09-16T23:43:34Z,CLOSED_VERIFIED,
2754,CLOSE_CANDIDATE,WOULD_CLOSE,main,fix(tests): isolate SIDAR_PRODUCTION_READINESS in doctor development-path test,https://github.com/niluferbagevi-gif/Sidar/pull/2754,CLOSED,false,2026-09-16T23:43:36Z,2026-09-16T23:43:36Z,niluferbagevi-gif,2026-09-16T23:43:36Z,https://github.com/niluferbagevi-gif/Sidar/pull/2754#issuecomment-5706198177,niluferbagevi-gif,2026-09-16T23:43:36Z,CLOSED_VERIFIED,
2757,CLOSE_CANDIDATE,WOULD_CLOSE,main,fix(installer): missing API_GROUPS keys + unconditional GPU debug log line,https://github.com/niluferbagevi-gif/Sidar/pull/2757,CLOSED,false,2026-09-16T23:43:39Z,2026-09-16T23:43:39Z,niluferbagevi-gif,2026-09-16T23:43:39Z,https://github.com/niluferbagevi-gif/Sidar/pull/2757#issuecomment-5706198569,niluferbagevi-gif,2026-09-16T23:43:39Z,CLOSED_VERIFIED,
2763,CLOSE_CANDIDATE,WOULD_CLOSE,main,fix(installer): apt/dpkg kilidi için DPkg::Lock::Timeout + auto-heal apt-lock-contention sınıflandırması,https://github.com/niluferbagevi-gif/Sidar/pull/2763,OPEN,false,,2026-08-23T04:55:21Z,,,,,,SKIPPED_OPEN,
